identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,pictogrammes_libelleCategorie,nro_paginas,page,images_3,images_4,images_5,pictogrammes_0
15539,4005900118349,200.0,Nivea Sun,Spray óleo protect&bronze f30,Embalagem de 200 ml,12.59,62.95,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0EA75C4A281AFD6B4776D1A90C01C31.jpg,,,,17,11,,,,
15553,5099821001070,200.0,Hawaiian Tropic,Óleo bronzeador intenso Coco,Embalagem de 200 ml,7.49,37.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606528F91567E2B0F4BA90DF553EEE1A.jpg,,,,17,11,,,,
15943,7613034096593,60.0,Felix,Snack para gato chezzy,Embalagem de 60g,1.49,24.83,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/386F6D1E4CDE106331E8BF19D341B43B.jpg,,,,17,11,,,,
15948,3010470154483,4000.0,Friskies,Ração para cão com frango,Embalagem de 4kg,9.94,2.49,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FA4DB939C285CC6097E0FC075270434.jpg,,,,17,11,,,,
15981,5601119244375,210.0,Nobre,Salsichas extra suculentas de frango,Frasco de 210g,2.39,11.38,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9377F1AC54A3AFE8E58484C3F13B4B3B.jpg,,,,17,11,,,,
16071,5000116109883,225.0,Iglo,Filetes primavera alecrim e sal marinho,Embalagem de 230g,3.74,16.62,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B1DC9BFCD5C2A64E7964FFCE764FDBE.jpg,,,1000 Artigos,17,11,,,,
16273,4005900079930,50.0,Nivea,Creme Rosto Dia Pele Mista Antirrugas Q10 Plus,Embalagem de 50 ml,10.89,217.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CEAED87C14227FEC89A86F6BD788F05.jpg,,,,17,11,,,,
16285,4005900123466,500.0,Nivea Men,Gel Duche Men Active Clean,Embalagem de 500 ml,4.19,8.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00D655E4A0F4A46A96001E6F0058AF7F.jpg,,,,17,11,,,,
17417,5601151977965,1000.0,Compal,Sumo veggie beterraba,Embalagem de 1L,1.35,1.35,1000,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA17539D8F61DCF0DEBE560F8D07F19D.jpg,,,,17,11,,,,
17887,8410104447526,210.0,Air Wick,Ambientador vela duo exotic baunilha,Embalagem de 210g,4.75,22.62,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA98E89F111A6B968E27D8EB29C79BD0.jpg,,,,17,11,,,,
17969,8410104156695,,Air Wick,Recarga ambientador elétrico delícias de verão,Embalagem de 1 unidades,3.59,3.59,1,,€/Unidade,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89EB6F6E8C7C8305CF7EAE80C39CA640.jpg,,,,17,11,,,,
17972,8410104017231,,Air Wick,Recarga ambientador elétrico rosa bouquet,Embalagem de 1 unidades,3.59,3.59,1,,€/Unidade,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B202FFB9AFF7E2813DF45204F83EEC.jpg,,,,17,11,,,,
18049,3600523183814,105.0,L'oreal,Creme Active Antirrugas Dia,Embalagem de 55+50 ml,7.69,73.24,105,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4161D00BCA928E7C1DA73C079B08AC4B.jpg,,,,17,11,,,,
18094,5600798960132,1000.0,Shoyce,Bebida de soja,Embalagem de 1 litro,1.35,1.35,1000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F94B4EFEA92FA6E3F2FA78D90248130.jpg,,,1000 Artigos,17,11,,,,
18711,5604575000035,750.0,Cabriz,Vinhos Branco Reserva Dão,"Garrafa de 0,75L",7.49,9.99,750,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4832317963ABB52E194D05D1E8933E53.jpg,,,,17,11,,,,
18841,5601070000140,500.0,Cristal,"Vinagre de vinho tinto, garrafa de 500 ml",,1.03,2.06,500,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/820B9B96763D488F8769DF898A95AD3D.jpg,,,,17,11,,,,
19072,3600522713227,400.0,Elvive,Champô Óleo Extraordinário Cabelos Normais,Embalagem de 400 ml,3.99,9.98,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/763B865860A5D42F7A7CE6092BFD9A41.jpg,,,,17,11,,,,
19703,4008429059292,60.0,Catisfactions,Snack para gato de salmão e queijo,Embalagem de 60g,1.69,28.17,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09DBE6428E5C383C4FF6FA956E55EFC6.jpg,,,1000 Artigos,17,11,,,,
19801,5017371138930,200.0,Cabana Sun,"Óleo Spray Seco, SPF15",Embalagem de 200 ml,6.29,31.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/232E3CA5FAB9232E64706838FAA61499.jpg,,,,17,11,,,,
19802,5017371142678,200.0,Cabana Sun,"Óleo Spray Seco, SPF20",Embalagem de 200 ml,7.49,37.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FD1197798C6AB4558FBD63BDBF5CA09.jpg,,,,17,11,,,,
19803,5017371148175,200.0,Cabana Sun,"Óleo Spray Seco, SPF30",Embalagem de 200 ml,8.39,41.95,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B70BBA23FF262EDE96ECC56E28D179C3.jpg,,,,17,11,,,,
19808,5017371148892,200.0,Cabana Sun,"Loção Solar Spray, SPF30",Embalagem de 200 ml,8.89,44.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAD4C7979E498B777AC1F088EF7226E9.jpg,,,,17,11,,,,
19809,5017371146515,150.0,Cabana Sun,"Loção Solar, SPF50",Embalagem de 150 ml,11.74,78.27,150,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/071622AA284078ADFCC7206701129167.jpg,,,,17,11,,,,
19811,5017371149592,150.0,Cabana Sun,"Loção Tropical Spray, SPF30",Embalagem de 150 ml,8.14,54.27,150,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0B8CB0C785FE01A0288906842E10B01.jpg,,,,17,11,,,,
19812,5017371143477,200.0,Cabana Sun,Óleo Spray Bronzeado Profundo F2,Embalagem de 200 ml,6.29,31.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A72BC681C5938E317FEC3322CE8ED88.jpg,,,,17,11,,,,
19813,5017371147406,200.0,Cabana Sun,Óleo Spray Bronzeado Profundo F6,Embalagem de 200 ml,6.69,33.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD423CEED77B2B27F7BE4D0343D7A392.jpg,,,,17,11,,,,
20274,5017371147185,200.0,Cabana Sun,"Óleo Spray Seco, SPF6",Embalagem de 200 ml,6.29,31.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10190670EEE7E1194601989616558426.jpg,,,,17,11,,,,
20344,5010994851934,,Hasbro,Jogo de Viagem Conecta 4,,9.99,9.99,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB01FDA990C99405FCABAB73780D701F.jpg,,,,17,11,,,,
20693,8410104157043,,Air Wick,Ambientador stick delicias de verão,Embalagem de 1 unidades,5.99,5.99,1,,€/Unidade,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D098F47A1220855E85621501E3B0F5C0.jpg,,,,17,11,,,,
21028,5017371150338,200.0,Cabana Sun,Óleo spray seco intensificador de bronzeado SPF50,Embalagem de 200 ml,12.99,64.95,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8041E1CF240574FC090E2BB1A35B601.jpg,,,,17,11,,,,
21357,8410436235549,250.0,Gliss,Champô color protect,Embalagem de 250 ml,2.49,9.96,250,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF3681F69BFE6202B923352B1491C761.jpg,,,,17,11,,,,
21442,5600744051051,198.0,Saborosa,Bolacha de Manteiga Belga c/ Chocolate Branco,Embalagem de 198 g,1.79,9.04,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CEC05C79853A031E4A2F0B067D14A89.jpg,,,,17,11,,,,
22189,3574661305288,500.0,Listerine,Elixir Total Care Zero,Embalagem de 500 ml,5.0,10.0,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B1605FEBB3BD1CE27FF620BB19E2B78.jpg,,,,17,11,,,,
22320,5606669092100,700.0,Brasmar,Salada de Marisco,Embalagem de 700 g,7.59,10.84,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/210A9BC710FE112AFFEC4E1866065BE7.jpg,,,Tipo de stockagem,17,11,,,,
22415,7613035314016,123.0,Nestlé,"Tablete de chocolate leite e amêndoa, 120g",,1.79,14.55,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4435238A0B880B5B84CDD571DB00FAD.jpg,,,,17,11,,,,
22734,5600798960484,1000.0,Shoyce,"Bebida de arroz, 1 litro",,1.43,1.43,1000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F75203E7D11FAAA35D3D023D9FE9B33.jpg,,,1000 Artigos,17,11,,,,
22736,5600798960606,1000.0,Shoyce,Bebida de aveia s/ glúten,Embalagem de 1 litro,1.69,1.69,1000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA6128EC01181430391E0E680FE2F327.jpg,,,1000 Artigos,17,11,,,,
23106,5604260281459,3000.0,PorSi Select,Ração seca para cão croquetes pro júnior,Embalagem de 3 Kg,9.29,3.1,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31604BF3403212C462F5FD150B05CE73.jpg,,,1000 Artigos,17,11,,,,
23153,5605667007796,,Rimmel,Lip Gloss #500,1 unidade,8.24,8.24,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10BE16BF3587DF56B2D98C1F05B45E80.jpg,,,,17,11,,,,
23218,3600542444040,400.0,Garnier,"Água Micelar Vitamina C, 400 ml",,5.19,12.98,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB3E12B7EEB2D588C932FBC63918CF20.jpg,,,,17,11,,,,
23326,0000042269991,200.0,Nivea,Creme care,Embalagem de 200 ml,5.24,26.2,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/801BF15CDEA91A5D5710E912C08D4C22.jpg,,,,17,11,,,,
23471,5600798960804,1000.0,Shoyce,Bebida de coco,Embalagem de 1 litro,1.69,1.69,1000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2ED0AC68411AB2FBFF4D7A42F3BAABA9.jpg,,,1000 Artigos,17,11,,,,
23502,3600541943728,,Garnier,"Máscara hidratante, pele seca e sensivel, 1 unidade",,2.39,2.39,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FCBE60B81131546F99A73AFE9E65785.jpg,,,,17,11,,,,
24059,5606710535136,750.0,Carm,Vinho DOC Douro Reserva Branco,Garrafa de 0.75 l,13.19,17.59,750,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB7B8C48FED2B4843C5B54C78133826A.jpg,,,,17,11,,,,
24509,4005900342980,400.0,Nivea,Água micelar 3 em 1 peles sensíveis,Embalagem com 400 ml,4.45,11.13,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF8878D7BAC36CD7CA9EC83DBC76078A.jpg,,,,17,11,,,,
2471,7613032393632,800.0,NAN,Leite de transição Optipro 2 +6 meses,Embalagem de 800g,13.99,17.49,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B242E4F791006BA9B89B29CA1AF865B.jpg,,,,17,11,,,,
24869,5604563000610,750.0,Cincoquina,Vinho tinto região do alentejo reserva,Garrafa de 0.75 l,3.49,4.65,750,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89492DCDA04DDC271A862169C350A308.jpg,,,1000 Artigos,17,11,,,,
2504,7613033162183,260.0,Nescafé,Café em cápsulas dolce gusto nesquik,Embalagem de 16 cápsulas,5.49,21.12,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDA6759992BA6086390C60FAAE55ABA4.jpg,,,,17,11,,,,
2516,7613033772627,3000.0,Friskies,Ração para cão adulto vitafit light com frango,Embalagem de 3 kg,9.74,3.25,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EE43B0F82E9233FE77D7BCFB604829F.jpg,,,,17,11,,,,
25289,8710908657979,400.0,Baby Dove,Champô Hidratante,Embalagem de 400 ml,4.1,10.25,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/530FB36819DD763E30F141B28D624167.jpg,,,,17,11,,,,
25328,3600531377441,,Maybelline,Máscara Colossal Big Shot,1 un.,7.49,7.49,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/997B0C140A979866976B2EEB547CC1C9.jpg,,,,17,11,,,,
25339,3600542075343,400.0,Ultra Suave,Condicionador Água de Coco e Aloé Vera,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7E3A377513CFB2FB643A4FF2C50970D.jpg,,,,17,11,,,,
25342,3600523498123,300.0,Elvive,Máscara Óleo Extraordinário Coco,Embalagem de 300 ml,4.89,16.3,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/529CE3E7AF53022F9E30A0683F08758F.jpg,,,,17,11,,,,
25347,8410104249601,200.0,Veet,Creme Depilatório Men Peles Sensíveis,Embalagem de 200 ml,7.34,36.7,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BEFFB3DEB29592D2F0EA7908918D3A32.jpg,,,,17,11,,,,
25348,8410104885380,150.0,Veet,Creme Depilatório Duche Men Peles Normais,Embalagem com 150 ml,7.34,48.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C64A8A99414C698A55EF6460CD2D7686.jpg,,,,17,11,,,,
25621,3600541624320,400.0,Ambre Solaire,Leite Clássico FPS 50,Embalagem de 200 ml,10.49,26.23,400,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48BF5DDEFA9170D53A7B82FA784F35E9.jpg,,,,17,11,,,,
25750,7613034596437,3000.0,Friskies,Ração para cão mini menu com vaca,Embalagem de 3 kg,9.74,3.25,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/439E45F7F8F979A6ABDDB3C992C15259.jpg,,,,17,11,,,,
27440,8001090374417,200.0,Pantene,Condicionador Caracóis Perfeitos,Embalagem de 200 ml,4.49,22.45,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8FB0C2B5DBFF2CA339FE12D77AF3B84.jpg,,,,17,11,,,,
27477,5054563019608,,Sensodyne,Escova Dentes Multicare Media,1 un.,2.24,2.24,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/404C85AA371AF168AA96C60476DBDE8A.jpg,,,,17,11,,,,
27482,8411300710315,,Maybelline,Sombra Tatto Brow 1,1 un.,9.74,9.74,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/960230C105BECF64F527F87352C09656.jpg,,,,17,11,,,,
27504,8411300710384,,Maybelline,Sombra Tatto Brow 2,1 un.,9.74,9.74,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/669AFAF9221FB5AB34B9D261978EED7D.jpg,,,,17,11,,,,
27686,5605667001626,,Rimmel,Eyeliner Glame Eyes Liquid 001,1 un.,5.49,5.49,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F0CE9E00E87AE74954020DDDE28E13B.jpg,,,,17,11,,,,
27893,3600542117937,400.0,Fructis,Champô Hidra Bomb Aloe Vera,Embalagem de 400 ml,3.89,9.73,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B39F24315B17E1C33DCF22900D87031.jpg,,,,17,11,,,,
27895,3600542139977,400.0,Ultra Suave,Champô Riqueza D'Argão,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8428BBAA939FAE56FE9F8C8E31454CAF.jpg,,,,17,11,,,,
27898,3600524074821,150.0,Elvive,Condicionador cabelo quebradiço e danificado,Embalagem de 150 ml,4.99,33.27,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/900AFF3DE59F9D5E1A66B7C5DE4E13F9.jpg,,,,17,11,,,,
27919,3600542140058,400.0,Ultra Suave,Condicionador Riqueza D'Argão,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EEEB43D831B31372269D9B3F1BDF816.jpg,,,,17,11,,,,
27920,3600523587834,200.0,Elvive,Creme Dream Long Stop Corte,Embalagem de 200 ml,4.19,20.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A38DD11AA56127BF49DFC9D20AB77B1.jpg,,,,17,11,,,,
27925,3600542140171,200.0,Ultra Suave,"Creme de Pentear Riqueza D'Argão, 200 ml",,3.49,17.45,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E6C4524AE87EE5A10A33AF460603527.jpg,,,,17,11,,,,
27927,3600523581795,150.0,L'oreal Men Expert,Desodorizante Spray Stress Resist,Embalagem de 150 ml,2.69,17.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAC5B157E4336922269ED645A594C9DA.jpg,,,,17,11,,,,
27928,3600523582242,50.0,L'oreal Men Expert,Desodorizante Roll On Stress Resist,Embalagem de 50 ml,2.69,53.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A464A17A378FBD792FAFAF9F2383F762.jpg,,,,17,11,,,,
27937,3086123492868,,Bic,Máquina Descartável Flex 5,1 Embalagem c/3 unidades,5.84,5.84,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E550BB0C933CF414145DBE0C80A2A05.jpg,,,,17,11,,,,
28049,3600542098083,400.0,Garnier,"Água Micelar Sensitive Olhos, 400 ml",,5.19,12.98,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5FA9C3090CAD830B4953BDCBB7A1607.jpg,,,,17,12,,,,
28372,5601989976758,750.0,Esporão,Vinho biológico tinto doc alentejano colheita,Garrafa de 0.75 l,8.19,10.92,750,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/625414049E00ABCBE32E54E171AEC905.jpg,,,Produtos Bio,17,12,,,,
28859,5000116123841,336.0,Capitão Iglo,Douradinhos estaladiços,Embalagem de 340g,3.99,11.88,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF97EB5D2B8369AA3BAAEE5F538FEA5A.jpg,,,Tipo de stockagem,17,12,,,,
29089,5601066200547,500.0,Nacional,"Farinha sem glúten, 500g",,2.45,4.9,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AA6B69997F49D1B5868010C40B4FFBB.jpg,,,,17,12,,,,
29332,8411300760198,,Maybelline,Fit Me Concealer 25 ME,1 un.,5.59,5.59,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDC9A0143A97CFC0920FEB3D904ACBC3.jpg,,,,17,12,,,,
29507,4005900453969,400.0,Nivea Sun,Loção Protect & Moisture FP30,1 Embalagem 400ml,14.09,35.23,400,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0A0544AA501DD47F5682E44FE7653FD.jpg,,,,17,12,,,,
29539,8424730004848,150.0,Caravan,Eau de Toilette p/Senhora Nº2,1 Frasco 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D35F5EEE6A9B6B8EF54007F13030AB4.jpg,,,,17,12,,,,
29541,8424730004879,150.0,Caravan,Eau de Toilette p/Senhora Nº5,1 Frasco 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFBA59A5DF1F1D88BDF8723BB54AE486.jpg,,,,17,12,,,,
