identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_0,images_4,images_5
17888,8410104447519,210.0,Air Wick,Ambientador vela duo maçã,Embalagem de 210g,4.75,22.62,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D00971838F5B057B4D788076FF026A74.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
18711,5604575000035,750.0,Cabriz,Vinhos Branco Reserva Dão,"Garrafa de 0,75L",7.49,9.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4832317963ABB52E194D05D1E8933E53.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
19671,8431890077230,500.0,Sensodyne,"Elixir bocal, cool mint",Embalagem de 500 ml,4.19,8.38,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CA3443EE95C2673A2769CBE6902F921.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
20853,5606710544138,750.0,Carm,Vinho maduro branco douro,Garrafa de 0.75 l,7.85,10.47,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CF5AECB5B78F6B5E894CB0CD1327578.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
21076,5602154682443,750.0,Castelo de Borba,Vinho doc alentejo tinto,Garrafa de 0.75 l,2.39,3.19,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18FCF0B0DE30BA05BCF1795ACC71DE2A.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
22930,8016825967857,500.0,Aquafresh,Elixir intense clean,Embalagem de 500 ml,3.79,7.58,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C67F93CF441C79AD9CEEECE935189D03.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
23479,5601252112593,750.0,Gallo,Azeite virgem extra gourmet,Garrafa de 750 ml,7.99,10.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/809941771CA6AC4D9EA16D139152DA96.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
24562,5604563000603,750.0,Cincoquina,Vinho regional alentejano tinto,Garrafa de 750 ml,2.75,3.67,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/155FD5A571399966C52710764722F453.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
2460,7613031501649,400.0,Nestlé,Fruta para bebé maçã banana +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2ED31B0C460E18911C0B603016079F2F.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
2482,7613032584757,250.0,Cerelac,Papa infantil láctea 5 frutos +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E556F8FC1B3F8A18686F81CECF666A55.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
24828,5601110005111,750.0,Cabeça de Toiro,Vinho DOC Tejo Branco,Garrafa de 0.75 l,5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFC819B60B42405A8832F31D07DD200F.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
24829,5601110006071,750.0,Cabeça de Toiro,Vinho Reserva DOC Tejo Rosé,Garrafa 0.75L,5.49,7.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DAB4A588C2B4E298A9FF45EA2D0BB94.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25053,3023290232453,480.0,Longa vida,"Iogurte 0% pedaços amora e framboesa,  4 x 120 g",,2.29,4.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4FB64D79457007D324A7CF690DE38C7.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25184,8001090371966,,Evax,Pensos higiénicos liberty normal sem abas,Embalagem com 12 un.,2.79,2.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3034F6B8A4D16BF70C85B7D0B23AFA79.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25339,3600542075343,400.0,Garnier,Condicionador Água de Coco e Aloé Vera,Embalagem de 400 ml,3.79,9.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7E3A377513CFB2FB643A4FF2C50970D.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25810,8426617013356,90.0,Haribo,Gomas favoritos classic,Embalagem de 90g,1.04,11.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1F076057141395559C5EDFBE23033A8.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25813,8426617002572,100.0,Haribo,Gomas happy cola,Embalagem de 100g,1.04,10.4,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41D1C9EE37DDB2ED1B7C21BC7EB94946.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25814,8426617003432,75.0,Haribo,Gomas spaghetti pica morango,Embalagem de 80g,1.04,13.87,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F44C50C774E95F3A4B8E8CF6D4301678.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25815,8426617002534,100.0,Haribo,Gomas tropifrutti,Embalagem de 100g,1.04,10.4,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16F645822334AA6A4FC24246B91468C9.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25822,4005808221660,100.0,Nivea Men,After Shave Bálsamo Hidratante,Embalagem de 100 ml,5.59,55.9,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E58F1E1FCC39E84FEBA17575E24943D4.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25867,4005500534600,100.0,Crunch,Tablete de chocolate branco,Embalagem de 100 g,1.99,19.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A2083BB2AB95CD5C6F336E859964865.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25871,5601260594602,67.0,Cigala,"Noodles de Camarão Banzai, 70g",,1.09,16.27,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1903BDCD3D7E0595DC114CD096441B32.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
25928,5601917070022,750.0,Monsaraz,Vinho DOC Alentejo Borba Branco,"Garrafa de 0,75 l",2.59,3.45,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68018DBF15CC69047CF1628B3094DC2E.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
26075,4005808223008,200.0,Nivea Men,Gel de Barbear Protetor,Embalagem de 200 ml,4.49,22.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B8B9175545CBEFA08DA30D8FBC09A0A.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
26475,5601252115211,250.0,Gallo,Vinagre balsâmico sidra,Garrafa de 250 ml,1.99,7.96,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C88E39F6F7D009CCC3A6C8AE0ADDADDE.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
26549,3094905001436,,Aquafresh,Escovas Dentífricas Limpeza Flex,2 un. + 1 Grátis,2.84,2.84,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1287D0C49D30EE3EDA2BDFA782E59CD.jpg,,,,1000 Artigos,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
27478,5054563019295,,Sensodyne,Escova Dentes Suave Limpeza e Frescura,1 un.,2.99,2.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DEF445D71CE41F62382B0C06706D961.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
27547,7613036101417,240.0,Cerelac,Seleção da natureza papa infantil láctea aveia manga banana +6 meses,Embalagem de 240g,3.19,13.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4BF463DF8546C060EF3BFEFEEB3E2A2.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
28566,5608394421668,500.0,Origens Bio,Sal Himalaias Fino,1 Embalagem 500G,1.39,2.78,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3E2018A03F5EBD66224DE8507AE186C.jpg,,,,Produtos Bio,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
28637,8410436307222,250.0,Gliss,Champô Long&Sublime,Embalagem de 250 ml,2.79,11.16,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49845631DCACA8A98C5F67153834210A.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
28638,8410436307383,200.0,Gliss,Condicionador Long&Sublime,Embalagem de 200 ml,2.79,13.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/183861D8561D5F0F706EE94B1432D883.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
28880,5602182360139,750.0,Monte da Ravasqueira,Vinho tinto regional alentejano superior,Garrafa de 750 ml,4.99,6.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FF671489AD108ACE18CD76A49E812FC.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
29528,8001090673848,75.0,Oral B,Dentífrico 3DWhite Brancura Revitalizante,Embalagem de 75 ml,2.99,39.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFC1527AFE820CED2A4D5240643212D0.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
30256,5900020030405,150.0,Nestlé,Lion barra cereais  25g,Embalagem de 150g,2.39,15.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15B35F52599A1AB21CCB736D20BC24D7.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
30640,5601096200319,750.0,Casal Garcia,Casal garcia sweet 750ml/1,Garrafa de 750 ml,3.29,4.39,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6354E41A55876775EB91C9CC772E23E.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
30712,5000116124152,800.0,Iglo,Ervilhas primavera,Embalagem de 800g,4.48,5.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/627E26960248B49886F445CA0B3B681E.jpg,,,,Tipo de stockagem,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
31932,5602348094342,230.0,Damatta,Chouriço transmontano damatta 225 g,Embalagem de 230g,3.79,16.48,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBE417AA7F51A73640066AA550558F59.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,
32303,4005900388599,50.0,Nivea,Desodorizante Roll On Black & White Fresh,50 ml,3.14,62.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AB0DBFCD3583528F0B2BE7D1AD6DF9C.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
32551,5608527002764,750.0,Casa Ermelinda Freitas,Vinho Vinha da Fonte Setúbal tinto,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85EAA110F368BAA26CA919930688CB7A.jpg,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
33154,8001841006710,210.0,Lenor,Pérolas de Perfume Fresh,Embalagem de 210g,5.99,28.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8ED8ADB909211D365E80EE2B546E6B4F.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
33291,5601029000047,385.0,Bom Petisco,Atum posta natural,385 g,4.49,11.66,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1311B3C7247424246055C22705B31421.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
33417,7613036607681,240.0,Cerelac,"Seleção da natureza aveia, maçã e cenoura +6 meses",Embalagem de 240g,3.19,13.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94D16E373E752BF1782B9A7AF824AAF0.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
34205,8000300300390,100.0,Nestlé,"Tablete de chocolate negro, 100 g",,1.99,19.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69FE7BE7EC39818D3FF314DBE4ECD3FC.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
34707,5603697270548,165.0,Koala,Creme de coco,Garrafa de 165 ml,1.34,8.12,165,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CD91A19FF52F1A9549442596E27541A.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
35578,8435495808626,4250.0,A+,Detergente líquido máquina de lavar roupa fresh sensation,85 doses,11.99,2.82,4250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD38648605DEC144AB799226784559D.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
35653,5601050035261,300.0,Yopro,"Yopro liquido baunilha cookies,  300g",,1.99,6.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59E41E90379948C40A550A198F78B98A.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
36191,5601151259207,330.0,Compal,Bebida essencial frutos vermelhos,Pack 3 x 0.11 l,1.69,5.12,330,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/330C1B9F4CCF3C7A9EBDDFDEC2C399BF.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
36752,3574661487694,,Carefree,Pensos diários maxi,Embalagem com 64 unidades,3.74,3.74,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/761AFEC0159C1EB52FB3A5797B87B380.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
37529,4009175912138,,Búfalo,Esponja brilho preto,,2.19,2.19,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62D1F04FA72CE691E1DBADA83948C82C.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
37799,7613037096828,240.0,Cerelac,Farinha láctea seleção da natureza aveia e centeio +6 meses,Embalagem de 240 g,3.19,13.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E058E4787E8FF1E3A88816682A6A1DBB.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
37993,5601008201106,200.0,Vieira,Bolacha princesa chocolate,Embalagem de 200 g,2.59,12.95,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1C4F31F47A73D5ABCB52FB3B8059D28.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
38408,5601050036114,300.0,Yopro,"Yopro liquido cafe,  300g",,1.99,6.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CACC48A063039C7552E9BC9AE99D8EF3.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
40974,8711327407121,2000.0,Lipton,Lipton limão zero pet,Garrafa de 2 l,3.19,1.6,2000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B234CDB9829553943528F8B0DFBD2C40.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
40975,8710604795333,1000.0,Lipton,Lipton chá verde pessêgo branco pet,Garrafa de 1 l,1.45,1.45,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41F6BB66868942529F348AF6DC3DD65F.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
41078,8718951333420,1250.0,Ajax,"Detergente líquido lava tudo festa das flores primavera, 1.25 litros",,2.24,1.79,1250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F65E7E5340A6A14958B2398A00217E9.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
41661,5603769000752,750.0,Piano,Vinho DOC Douro Tinto Reserva,Garrafa de 0.75 l,6.39,8.52,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FD87021DCC7BC1997C91EAD9C6DE477.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
41864,3574661552583,,Carefree,Pensos diários respirare,embalagem com 20 unidades,1.49,1.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72B719D88397C03CA439E3867F50FE4C.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
42793,5601217134233,3800.0,Woolite,Detergente líquido máquina de lavar roupa cores,56 doses,9.99,2.63,3800,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5077C3CE9CC09E26ECFA810C2B1D783A.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
43418,8001841889573,75.0,Pantene,Sérum selador de pontas abertas,75 ml,7.49,99.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5D0C56A8BEBCCB389999487B45B4A3.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
45029,3600542369794,400.0,Garnier,"Champô camomila, 400 ml",,3.79,9.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73403B5ECEB69F8724178BEE15399F77.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
4509,4005808182534,200.0,Nivea,Leite de limpeza,Embalagem de 200 ml,4.19,20.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E0C4DFA7702117EE979B76A6363FD18.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
4510,4005808182688,200.0,Nivea,"Tónico suave, 200 ml",,4.19,20.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82519D9021875F3176E8FD2820D7CCC3.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
4557,4005900079008,150.0,Nivea,Gel Exfoliante Anti-Impurezas,Embalagem de 150 ml,5.19,34.6,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/692041A6342A8F6B14CD74B62E9B8397.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
4573,4009175139535,50.0,Búfalo,Autobrilhante Preto,Embalagem de 50 ml,1.89,37.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6E884339FD22C8A76A56F2BA8AD386.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
45863,8714789943206,650.0,Palmolive,"Gel de banho natural, macadâmia",Embalagem de 650 ml,3.29,5.06,650,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7502EDB53AFBA22EE165353840D36E3F.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
46157,5601027949867,200.0,Bimbo,"Little bites mini brownies, 200g",,2.29,11.45,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6826A3880B6503C4E1FCB22417274C9D.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
46206,5000116126453,200.0,Iglo green,Crispy burgers de proteína vegetal,Embalagem de 200g,3.99,19.95,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C00AAC446A20DAEE750E502C129E931.jpg,,,,Tipo de stockagem,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
46218,5601066401081,120.0,Nacional,Mini cookies 0% açúcares,Embalagem de 120g,1.34,11.17,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D77C630E730F5DAF0DA2818E71EA8BBF.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
46255,5601151971154,1500.0,Sumol,Refrigerante c/ Gás Laranjas do Algarve,Garrafa de 1.5 l,1.39,0.93,1500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A4ACF4FE1B6EFB792CF350489A0DEEA.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
46510,8001841811840,75.0,Oral B,Dentífrico Pro-Expert Limpeza Profunda,Embalagem de 75 ml,2.89,38.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FCDA29D55DFBE223550A3D225F99CDB.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
46511,5054563103260,75.0,Sensodyne,Dentífrico proteção diária,Embalagem de 75 ml,2.99,39.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE198C1EA5CA97B5F87E345E50A565D7.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
46885,5054563087195,75.0,Aquafresh,Dentifríco splash morango,Embalagem de 75 ml,2.6,34.67,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/157FA78C33772AE4775327861F73C2AC.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
47058,5601027956360,168.0,Bimbo,Little bites cenoura laranja,Embalagem de 168g,2.29,13.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4F532BE1C8962B815D1C1AD748726FF.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
47082,8711200480098,155.0,Knorr,"Sopa massa e lentilhas, 155g",,2.79,18.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F74A7AF5083ABF64EE2DC88E1486D40A.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
47083,8720182261908,182.0,Knorr,"Sopa massa e feijão, 182g",,2.79,15.33,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C290654E1013D2318B0D7867539890DD.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
47470,8001841811925,75.0,Oral B,Dentífrico Pro-Expert Branqueamento,Embalagem de 75 ml,2.99,39.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11253ED47BC980DDB95B516B9CA9E0EE.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
47489,8001090630612,,Swiffer,"Mopa, kit duplo 8 panos + 3 húmidos",,11.99,11.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B990DD67F8010BEFEDEEB5A1DC27B198.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
48538,8001841630977,,Dodot,Fralda Activity T4 - 9 a 14 kg,58 unidades,15.74,15.74,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D3B2BCA5FFDE64EA3EDA73CB01406CD.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
48589,8430094318934,250.0,Nutriben,"Papa 8 cereais 4 frutas láctea, 250g",,2.34,9.36,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B09A50D1C01AEC7EA6670F9FC155995.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
48920,8006540417119,300.0,Pantene,Máscara Hidratante repara e protege,300 ml,4.94,16.47,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F57A085460D9603C4FB629C8C537D5EB.jpg,,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,9,,,
